,Id,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,LotConfig,Neighborhood,OverallQual,OverallCond,YearRemodAdd,MoSold,YrSold,SaleType,SaleCondition,SalePrice,HouseStyleint
283,284,3,74.0,9612,1,3,3,4,21,8,5,2009,12,2009,6,5,244600.0,1.0
284,285,3,50.0,8012,1,3,3,4,20,6,5,1992,7,2007,8,4,179200.0,1.0
285,286,1,35.0,4251,1,0,3,4,21,7,5,2007,6,2007,6,5,164700.0,2.0
286,287,3,77.0,9786,1,0,0,4,12,6,7,1981,6,2006,8,4,159000.0,1.75
287,288,3,69.25566076574722,8125,1,0,3,0,12,4,4,1971,6,2006,8,4,88000.0,1.0
288,289,3,69.25566076574722,9819,1,0,3,4,19,5,5,1967,2,2010,8,4,122000.0,1.0
289,290,3,60.0,8730,1,3,3,4,3,6,7,2003,7,2007,8,4,153575.0,2.0
290,291,3,120.0,15611,1,3,3,4,5,8,5,2006,7,2006,6,5,233230.0,2.0
291,292,3,55.0,5687,1,3,0,4,18,5,6,2000,3,2008,8,4,135900.0,2.0
292,293,3,60.0,11409,1,3,3,4,7,5,4,2008,1,2009,8,4,131000.0,1.75
293,294,3,69.25566076574722,16659,1,0,3,0,14,7,7,1994,3,2006,8,4,235000.0,2.0
294,295,3,80.0,9600,1,3,3,4,12,6,5,1953,10,2009,8,4,167000.0,1.0
295,296,3,37.0,7937,1,0,3,1,11,6,6,1984,3,2006,8,4,142500.0,1.5
296,297,4,75.0,13710,1,3,3,4,9,5,5,1950,6,2007,8,4,152000.0,1.75
297,298,1,66.0,7399,1,0,3,4,21,7,5,1998,6,2007,8,4,239000.0,2.0
298,299,3,90.0,11700,1,3,3,4,14,6,6,1968,6,2007,8,4,175000.0,2.0
299,300,3,80.0,14000,1,3,3,4,6,6,8,2004,8,2009,8,3,158500.0,1.0
300,301,3,90.0,15750,1,3,3,0,6,5,5,1953,6,2006,8,4,157000.0,1.0
301,302,3,66.0,16226,1,2,3,4,5,8,5,1999,5,2007,8,4,267000.0,2.0
302,303,3,118.0,13704,1,0,3,0,5,7,5,2002,1,2006,8,4,205000.0,1.0
303,304,3,70.0,9800,1,3,3,0,5,5,7,1972,7,2006,8,0,149900.0,1.0
304,305,4,87.0,18386,1,3,3,4,17,7,9,2002,5,2008,8,4,295000.0,2.75
305,306,3,80.0,10386,1,3,3,4,5,8,5,2005,7,2007,8,4,305900.0,1.0
306,307,3,116.0,13474,1,3,3,4,20,7,5,1991,6,2007,8,4,225000.0,2.0
307,308,4,69.25566076574722,7920,1,0,3,4,9,6,7,1950,3,2008,8,4,89500.0,1.75
308,309,3,69.25566076574722,12342,1,0,3,4,7,4,5,1950,3,2009,8,4,82500.0,1.0
309,310,3,90.0,12378,1,0,3,4,16,9,5,2004,11,2006,8,4,360000.0,1.0
310,311,3,69.25566076574722,7685,1,0,3,4,8,6,5,1994,5,2006,8,4,165600.0,2.0
311,312,3,50.0,8000,1,3,3,4,12,6,6,2002,5,2009,8,4,132000.0,1.0
312,313,4,65.0,7800,1,3,3,4,17,5,7,1950,5,2006,8,4,119900.0,1.75
313,314,3,150.0,215245,1,2,2,4,23,7,5,1965,6,2009,8,4,375000.0,1.0
314,315,4,60.0,9600,1,3,3,4,17,7,7,1990,8,2006,8,4,178000.0,2.0
315,316,3,71.0,7795,1,0,3,4,8,7,5,2005,7,2009,8,4,188500.0,2.0
316,317,3,94.0,13005,1,0,3,0,14,7,7,1980,8,2009,8,4,260000.0,2.0
317,318,1,75.0,9000,1,3,3,4,21,8,5,2006,12,2007,8,4,270000.0,2.0
318,319,3,90.0,9900,1,3,2,4,15,7,5,1993,4,2009,8,4,260000.0,2.0
319,320,3,69.25566076574722,14115,1,3,3,4,14,7,5,1980,6,2009,8,4,187500.0,1.5
320,321,3,111.0,16259,1,3,3,0,16,9,5,2006,9,2006,6,5,342643.0,2.0
321,322,3,99.0,12099,1,0,3,4,16,8,5,2004,6,2007,8,4,354000.0,2.0
322,323,3,86.0,10380,1,0,3,4,20,7,5,1987,8,2007,8,4,301000.0,2.0
323,324,4,49.0,5820,1,3,3,4,17,3,8,2005,7,2006,8,4,126175.0,1.0
324,325,3,96.0,11275,1,3,3,0,12,7,7,2007,6,2010,8,4,242000.0,1.5
325,326,4,50.0,5000,1,3,3,4,9,5,6,1950,12,2007,8,4,87000.0,1.5
326,327,3,32.0,10846,1,0,3,1,24,8,5,1993,5,2008,2,4,324000.0,1.0
327,328,3,80.0,11600,1,3,3,4,12,6,5,1960,4,2006,8,4,145250.0,1.0
328,329,3,69.25566076574722,11888,1,0,0,4,3,6,6,1994,7,2009,8,4,214500.0,2.5
329,330,4,60.0,6402,1,3,3,0,9,5,5,1950,7,2009,8,4,78000.0,2.0
330,331,3,69.25566076574722,10624,1,0,3,4,12,5,4,1964,11,2007,8,4,119000.0,1.0
331,332,3,70.0,8176,1,3,3,4,12,5,6,1992,8,2007,8,4,139000.0,1.0
332,333,3,85.0,10655,1,0,3,4,16,8,5,2004,10,2009,8,4,284000.0,1.0
333,334,4,59.0,8198,1,3,3,3,16,7,5,2004,7,2008,8,4,207000.0,1.0
334,335,3,59.0,9042,1,0,3,4,8,6,5,1998,7,2008,8,4,192000.0,2.0
335,336,3,69.25566076574722,164660,0,0,1,0,23,5,6,1965,8,2008,8,4,228950.0,1.75
336,337,3,86.0,14157,1,0,1,0,22,9,5,2006,7,2007,8,4,377426.0,1.0
337,338,3,70.0,9135,1,3,3,4,5,7,5,2003,12,2008,8,4,214000.0,1.0
338,339,3,91.0,14145,1,3,3,0,14,7,7,1998,5,2006,8,4,202500.0,1.0
339,340,3,66.0,12400,1,0,3,4,12,6,7,1998,6,2009,8,4,155000.0,1.0
340,341,3,85.0,14191,1,3,3,4,23,8,5,2002,4,2010,8,4,202900.0,2.0
341,342,2,60.0,8400,1,3,3,4,20,4,4,1950,9,2009,8,4,82000.0,1.0
342,343,3,69.25566076574722,8544,1,3,3,4,12,3,4,1950,5,2006,8,4,87500.0,1.0
343,344,3,63.0,8849,1,0,3,4,16,9,5,2005,7,2008,8,4,266000.0,1.0
344,345,4,36.0,2592,1,3,3,4,10,5,3,1976,4,2010,8,4,85000.0,2.0
345,346,3,65.0,6435,1,3,3,4,3,6,5,1950,10,2006,8,4,140200.0,1.75
346,347,3,69.25566076574722,12772,1,0,3,1,12,6,8,1998,4,2007,8,4,151500.0,1.0
347,348,3,69.25566076574722,17600,1,0,3,4,12,6,5,1960,12,2009,8,4,157500.0,1.0
348,349,3,36.0,2448,1,3,3,4,16,7,5,2004,10,2008,8,4,154000.0,2.0
349,350,3,56.0,20431,1,1,3,4,16,9,5,2006,4,2006,6,5,437154.0,2.0
350,351,3,68.0,7820,1,0,3,4,16,9,5,2007,12,2007,6,5,318061.0,1.0
351,352,3,69.25566076574722,5271,1,0,2,4,4,7,5,1986,12,2006,8,0,190000.0,1.0
352,353,3,60.0,9084,1,3,3,4,7,5,6,1950,3,2008,5,4,95000.0,1.75
353,354,4,60.0,8520,1,3,3,4,17,6,8,2003,5,2010,8,4,105900.0,1.0
354,355,3,60.0,8400,1,3,0,4,18,6,5,2000,6,2006,8,4,140000.0,1.75
355,356,3,105.0,11249,1,1,3,4,5,6,5,1995,8,2007,8,4,177500.0,1.0
356,357,3,69.25566076574722,9248,1,0,3,4,8,6,6,1992,7,2009,8,4,173000.0,1.0
357,358,4,44.0,4224,1,3,3,4,10,5,5,1976,8,2007,8,4,134000.0,1.0
358,359,3,92.0,6930,1,0,3,4,4,5,4,1958,7,2006,8,0,130000.0,1.5
359,360,3,78.0,12011,1,0,3,1,15,8,5,1998,6,2006,8,4,280000.0,2.0
360,361,3,69.25566076574722,7540,1,0,3,1,11,6,6,1978,6,2007,8,4,156000.0,1.5
361,362,3,69.25566076574722,9144,1,3,3,4,3,5,5,1982,7,2008,8,4,145000.0,1.75
362,363,3,64.0,7301,1,3,3,0,7,7,5,2003,7,2009,3,4,198500.0,1.5
363,364,4,21.0,1680,1,3,3,4,2,6,8,2007,5,2009,8,4,118000.0,2.0
364,365,3,69.25566076574722,18800,1,0,3,2,14,6,5,1976,7,2006,8,4,190000.0,2.0
365,366,4,59.0,10690,1,3,3,4,9,5,7,1997,7,2009,8,4,147000.0,2.0
366,367,3,69.25566076574722,9500,1,0,3,4,12,6,5,1963,7,2009,8,4,159000.0,1.0
367,368,3,101.0,9150,1,0,3,0,12,6,5,1962,12,2008,8,4,165000.0,1.5
368,369,3,78.0,7800,1,3,3,4,12,5,6,1954,3,2010,8,4,132000.0,1.0
369,370,3,69.25566076574722,9830,1,0,3,0,12,5,7,2006,3,2010,8,4,162000.0,1.0
370,371,3,69.25566076574722,8121,1,0,3,4,8,6,5,2000,1,2006,8,4,172400.0,2.0
371,372,3,80.0,17120,1,3,3,4,4,4,4,1959,7,2008,8,4,134432.0,1.75
372,373,3,50.0,7175,1,3,3,4,20,6,5,1984,2,2010,8,4,125000.0,1.0
373,374,3,79.0,10634,1,3,3,4,12,5,6,1953,11,2009,8,4,123000.0,1.0
374,375,3,65.0,8200,1,3,3,4,5,7,5,2004,7,2007,8,4,219500.0,2.0
375,376,3,69.25566076574722,10020,1,0,2,4,7,1,1,1950,3,2009,8,4,61000.0,1.0
376,377,3,57.0,8846,1,0,3,1,5,5,5,1996,7,2006,8,4,148000.0,1.5
377,378,1,102.0,11143,1,0,3,0,21,8,5,2005,12,2007,8,4,340000.0,2.0
378,379,3,88.0,11394,1,3,3,0,22,9,2,2010,6,2010,6,5,394432.0,1.0
379,380,3,60.0,8123,1,0,3,4,8,6,5,2000,6,2009,8,4,179000.0,2.0
380,381,3,50.0,5000,1,3,3,4,18,5,6,1950,5,2010,8,4,127000.0,1.75
381,382,1,60.0,7200,1,3,3,4,21,7,5,2006,8,2006,6,5,187750.0,1.0
382,383,3,79.0,9245,1,0,3,4,5,7,5,2006,4,2007,8,4,213500.0,2.0
383,384,2,60.0,9000,1,3,3,0,20,6,3,1950,10,2009,8,4,76000.0,1.5
384,385,3,69.25566076574722,53107,1,1,2,0,4,6,5,1992,6,2007,8,4,240000.0,2.0
385,386,3,43.0,3182,1,3,3,4,0,8,5,2005,4,2010,8,4,192000.0,1.0
386,387,3,58.0,8410,1,3,3,2,7,5,3,1996,5,2006,8,1,81000.0,1.75
387,388,3,72.0,7200,1,3,3,4,7,6,6,1976,10,2009,8,0,125000.0,1.5
388,389,3,93.0,9382,1,0,3,1,5,7,5,2000,7,2008,8,4,191000.0,1.0
389,390,3,96.0,12474,1,3,3,4,16,10,5,2008,8,2008,6,5,426000.0,2.0
390,391,3,50.0,8405,1,3,3,4,7,5,8,1950,4,2008,8,4,119000.0,1.75
391,392,3,71.0,12209,1,0,3,1,11,6,5,2002,6,2009,8,4,215000.0,2.0
392,393,3,69.25566076574722,8339,1,0,3,4,12,5,7,1959,7,2007,8,4,106500.0,1.0
393,394,3,69.25566076574722,7446,1,3,3,0,3,4,5,1950,4,2006,8,0,100000.0,1.0
394,395,3,60.0,10134,1,3,3,4,17,5,6,1950,7,2007,8,4,109000.0,1.75
395,396,3,68.0,9571,1,3,3,4,7,5,6,1956,6,2010,8,4,129000.0,1.0
396,397,3,60.0,7200,1,3,2,4,5,5,5,1972,9,2009,8,4,123000.0,1.0
397,398,3,69.0,7590,1,3,3,4,12,5,5,1962,7,2007,8,4,169500.0,2.0
398,399,4,60.0,8967,1,3,3,0,9,5,2,1950,11,2007,8,0,67000.0,1.0
399,400,1,65.0,8125,1,3,3,4,21,7,5,2007,10,2009,8,4,241000.0,2.0
400,401,3,38.0,14963,1,1,3,4,24,8,5,1996,12,2008,8,4,245500.0,1.0
401,402,3,65.0,8767,1,0,3,4,5,7,5,2005,7,2006,6,5,164990.0,1.0
402,403,3,60.0,10200,1,3,3,4,19,5,8,1997,8,2008,8,4,108000.0,1.0
403,404,3,93.0,12090,1,3,3,0,15,8,5,1998,7,2006,8,0,258000.0,2.0
404,405,3,69.25566076574722,10364,1,0,3,4,8,6,5,1996,5,2007,8,4,168000.0,2.0
405,406,3,69.25566076574722,9991,1,0,3,0,19,4,4,1993,6,2009,8,4,150000.0,1.0
406,407,3,51.0,10480,1,3,3,4,18,6,5,1950,3,2008,8,4,115000.0,1.75
407,408,3,63.0,15576,1,3,3,4,6,6,7,1976,3,2008,8,4,177000.0,2.0
408,409,3,109.0,14154,1,3,3,0,16,7,5,2006,8,2007,6,5,280000.0,2.0
409,410,1,85.0,10800,1,3,3,4,21,8,5,2008,4,2008,6,5,339750.0,2.0
410,411,3,68.0,9571,1,3,3,4,7,5,3,1958,6,2009,0,0,60000.0,1.0
411,412,3,100.0,34650,1,3,0,4,8,5,5,1955,1,2006,8,4,145000.0,1.0
412,413,1,69.25566076574722,4403,1,1,3,4,21,7,5,2009,6,2010,6,5,222000.0,1.0
413,414,4,56.0,8960,1,3,3,4,17,5,6,1950,3,2010,8,4,115000.0,1.0
414,415,3,59.0,11228,1,1,3,1,20,7,5,1993,12,2008,8,4,228000.0,2.0
415,416,3,73.0,8899,1,0,3,4,8,7,5,2007,8,2007,6,5,181134.0,1.0
416,417,3,74.0,7844,1,3,3,4,19,6,7,1978,3,2006,8,4,149500.0,2.0
417,418,3,86.0,22420,1,0,3,4,6,6,6,1950,11,2007,8,4,239000.0,2.0
418,419,3,60.0,8160,1,3,3,4,7,5,6,1950,4,2007,8,1,126000.0,1.75
419,420,3,65.0,8450,1,3,3,4,12,5,6,1968,7,2010,8,4,142000.0,1.0
420,421,4,78.0,7060,1,3,3,4,11,7,5,1998,11,2008,8,2,206300.0,1.5
421,422,3,69.25566076574722,16635,1,0,3,2,14,6,7,2000,6,2009,8,4,215000.0,1.0
422,423,3,100.0,21750,1,3,1,4,11,5,5,1954,2,2008,8,4,113000.0,1.0
423,424,3,80.0,9200,1,3,3,4,15,8,5,1998,6,2008,8,4,315000.0,2.0
424,425,3,72.0,9000,1,3,3,4,12,6,5,1956,5,2008,8,4,139000.0,1.0
425,426,4,60.0,3378,1,3,1,4,17,7,8,1992,9,2009,8,4,135000.0,2.0
426,427,3,69.25566076574722,12800,1,3,2,4,20,7,5,1989,8,2009,8,4,275000.0,1.5
427,428,3,77.0,8593,1,0,3,4,12,4,6,1957,7,2008,8,4,109008.0,1.0
428,429,3,64.0,6762,1,3,3,4,5,7,5,2007,9,2007,6,5,195400.0,1.0
429,430,3,130.0,11457,1,0,3,0,23,6,5,1988,3,2009,8,4,175000.0,1.0
430,431,4,21.0,1680,1,3,3,4,2,6,5,1971,7,2008,0,0,85400.0,2.0
431,432,4,60.0,5586,1,0,0,4,17,6,7,1998,9,2008,3,0,79900.0,1.75
432,433,4,24.0,1920,1,3,3,4,2,5,5,1971,8,2007,8,4,122500.0,2.0
433,434,3,100.0,10839,1,0,3,0,8,6,5,1998,7,2008,8,4,181000.0,2.0
434,435,4,21.0,1890,1,3,3,4,10,4,7,1972,6,2008,8,4,81000.0,1.5
435,436,3,43.0,10667,1,1,3,1,5,7,6,1996,4,2009,5,4,212000.0,2.0
436,437,4,40.0,4400,1,3,3,4,17,6,8,1950,10,2006,8,4,116000.0,1.75
437,438,4,50.0,6000,1,3,3,4,3,6,7,2004,1,2009,8,4,119000.0,1.5
438,439,3,40.0,4280,1,3,3,4,6,5,6,2002,3,2007,8,4,90350.0,1.0
439,440,3,67.0,12354,1,3,3,0,7,6,8,2000,8,2009,4,4,110000.0,1.75
440,441,3,105.0,15431,1,3,3,4,16,10,5,2008,4,2009,8,4,555000.0,1.0
441,442,3,92.0,12108,1,3,3,4,7,4,4,1955,9,2008,8,4,118000.0,1.0
442,443,4,52.0,6240,1,3,3,4,3,5,7,1992,6,2008,8,4,162900.0,1.75
443,444,3,53.0,3922,1,3,3,4,0,7,5,2007,6,2007,6,5,172500.0,1.0
444,445,3,70.0,8750,1,3,3,4,5,7,5,1995,7,2008,8,4,210000.0,2.0
445,446,3,73.0,9855,1,3,3,0,7,6,5,1956,11,2009,0,4,127500.0,1.0
446,447,3,137.0,16492,1,0,3,0,12,6,6,2002,6,2010,8,4,190000.0,1.0
447,448,3,69.25566076574722,11214,1,0,3,0,8,7,5,1999,7,2006,8,4,199900.0,2.0
448,449,4,50.0,8600,1,3,0,4,9,6,6,1950,6,2006,8,4,119500.0,1.75
449,450,4,50.0,6000,1,3,3,4,17,3,7,2002,6,2007,8,4,120000.0,1.75
450,451,4,70.0,5684,1,3,3,4,17,6,8,2005,6,2006,8,4,110000.0,1.0
451,452,3,62.0,70761,1,0,2,4,4,7,5,1975,12,2006,8,4,280000.0,1.0
452,453,3,69.25566076574722,9303,1,0,3,0,23,6,5,1997,7,2007,8,4,204000.0,2.0
453,454,1,75.0,9000,1,3,3,4,21,8,5,2008,6,2009,8,4,210000.0,2.0
454,455,3,63.0,9297,1,3,3,4,11,5,5,1976,7,2006,8,3,188000.0,1.0
455,456,3,80.0,9600,1,3,3,4,14,7,6,1973,9,2007,8,4,175500.0,1.0
456,457,4,34.0,4571,1,3,3,4,17,5,5,1950,5,2008,0,0,98000.0,2.0
457,458,3,69.25566076574722,53227,1,0,2,1,4,4,6,1994,3,2008,8,4,256000.0,1.0
458,459,4,69.25566076574722,5100,1,3,3,4,17,8,7,1996,6,2008,8,4,161000.0,2.0
459,460,3,69.25566076574722,7015,1,0,0,0,3,5,4,1950,7,2009,8,4,110000.0,1.75
460,461,1,75.0,8004,1,0,3,4,21,8,5,2009,12,2009,6,5,263435.0,2.0
461,462,3,60.0,7200,1,3,3,4,18,7,9,2007,4,2009,8,4,155000.0,2.0
462,463,3,60.0,8281,1,0,3,4,19,5,5,1965,12,2009,8,4,62383.0,1.0
463,464,3,74.0,11988,1,0,1,4,6,6,7,1995,8,2008,8,4,188700.0,2.0
464,465,3,60.0,8430,1,3,1,4,5,5,5,1978,8,2009,8,4,124000.0,1.0
465,466,4,69.25566076574722,3072,1,3,3,4,0,7,5,2004,5,2006,8,4,178740.0,1.0
466,467,3,85.0,10628,1,3,3,4,12,7,5,1970,4,2007,8,4,167000.0,1.0
467,468,3,79.0,9480,1,3,3,4,12,5,7,1995,6,2007,8,4,146500.0,2.0
468,469,3,98.0,11428,1,0,3,4,16,8,5,2006,5,2007,8,4,250000.0,1.0
469,470,3,76.0,9291,1,0,3,0,20,6,5,1993,6,2008,8,4,187000.0,2.0
470,471,3,69.25566076574722,6820,1,0,3,0,22,8,5,1985,6,2010,8,4,212000.0,1.0
471,472,3,92.0,11952,1,3,3,4,14,7,6,1977,11,2007,8,4,190000.0,2.0
472,473,4,35.0,3675,1,3,3,4,7,6,5,2005,6,2008,8,4,148000.0,1.5
473,474,3,110.0,14977,1,0,3,4,16,8,5,2007,7,2007,6,5,440000.0,1.0
474,475,3,41.0,5330,1,3,3,4,22,8,5,2000,8,2007,8,4,251000.0,1.0
475,476,3,80.0,8480,1,3,3,0,19,5,6,1963,7,2007,8,4,132500.0,1.0
476,477,3,75.0,13125,1,3,3,4,5,6,5,1998,4,2008,8,4,208900.0,1.0
477,478,3,105.0,13693,1,3,3,4,16,9,5,2006,3,2007,8,4,380000.0,2.0
478,479,3,79.0,10637,1,3,3,4,5,8,5,2008,9,2009,8,4,297000.0,1.0
479,480,4,50.0,5925,1,3,0,4,17,4,7,2000,3,2007,8,2,89471.0,1.0
480,481,3,98.0,16033,1,0,3,2,16,9,5,2005,3,2006,8,4,326000.0,1.0
481,482,3,72.0,11846,1,0,1,4,16,9,5,2004,8,2006,8,4,374000.0,1.0
482,483,4,50.0,2500,1,3,3,0,17,7,8,2005,6,2009,8,4,155000.0,2.0
483,484,4,32.0,4500,1,3,3,2,11,6,5,1998,5,2006,8,4,164000.0,1.0
484,485,3,69.25566076574722,7758,1,0,3,0,19,5,7,2001,3,2007,8,4,132500.0,1.0
485,486,3,80.0,9600,1,3,3,4,12,5,7,2007,7,2009,8,4,147000.0,1.0
486,487,3,79.0,10289,1,3,3,4,12,5,7,1965,6,2007,8,4,156000.0,1.0
487,488,3,70.0,12243,1,0,3,4,14,5,6,1971,2,2007,8,4,175000.0,1.0
488,489,3,60.0,10800,1,3,3,0,17,5,4,1970,5,2006,3,4,160000.0,1.75
489,490,4,21.0,1526,1,3,3,4,10,4,8,2002,5,2009,8,4,86000.0,1.5
490,491,4,69.25566076574722,2665,1,3,3,4,10,5,6,1976,6,2008,8,4,115000.0,2.0
491,492,3,79.0,9490,1,3,3,4,12,6,7,1950,8,2006,8,4,133000.0,1.75
492,493,3,105.0,15578,1,0,3,0,8,6,5,2006,5,2006,6,5,172785.0,2.0
493,494,3,70.0,7931,1,3,3,4,12,5,6,1960,6,2008,8,4,155000.0,1.0
494,495,4,50.0,5784,1,3,3,4,17,5,8,1996,12,2009,8,4,91300.0,1.0
495,496,0,60.0,7879,1,3,3,4,9,4,5,1950,11,2009,8,0,34900.0,1.0
496,497,3,69.25566076574722,12692,1,0,3,4,15,8,5,1993,5,2007,8,4,430000.0,1.0
497,498,3,60.0,9120,1,3,3,4,3,7,6,1950,6,2008,8,4,184000.0,1.75
498,499,3,65.0,7800,1,3,3,4,19,5,7,2004,6,2009,8,4,130000.0,1.0
499,500,3,70.0,7535,1,0,3,4,12,5,7,1985,6,2007,8,4,120000.0,1.0
500,501,4,21.0,1890,1,3,3,4,2,6,5,1973,5,2007,8,4,113000.0,2.0
501,502,1,75.0,9803,1,3,3,4,21,7,5,2005,2,2008,8,4,226700.0,2.0
502,503,3,70.0,9170,1,3,3,0,7,5,7,1965,4,2007,8,4,140000.0,1.0
503,504,3,100.0,15602,1,0,3,4,6,7,8,1997,3,2010,8,4,289000.0,1.0
504,505,3,24.0,2308,1,3,3,4,13,6,5,1974,6,2009,8,4,147000.0,2.0
505,506,4,60.0,7596,1,3,3,4,17,5,5,1952,7,2009,0,4,124500.0,2.0
506,507,3,80.0,9554,1,0,3,4,20,8,5,1994,9,2006,8,4,215000.0,2.0
507,508,1,75.0,7862,1,0,3,4,21,6,5,2009,9,2009,6,5,208300.0,1.0
508,509,4,60.0,9600,1,3,3,4,17,7,9,2005,10,2008,8,4,161000.0,2.0
509,510,3,80.0,9600,1,3,3,0,12,5,6,1959,7,2009,8,4,124500.0,1.0
510,511,3,75.0,14559,1,3,3,4,12,5,7,2000,6,2009,8,4,164900.0,1.0
511,512,3,40.0,6792,1,0,3,4,16,7,5,2006,3,2006,6,5,202665.0,1.0
512,513,3,70.0,9100,1,3,3,0,12,5,5,1958,7,2006,8,4,129900.0,1.0
513,514,3,71.0,9187,1,3,0,0,11,6,5,1983,6,2007,8,4,134000.0,1.0
514,515,3,55.0,10594,1,3,3,4,6,5,5,1950,6,2007,8,4,96500.0,1.5
515,516,3,94.0,12220,1,3,3,4,16,10,5,2009,9,2009,6,5,402861.0,1.0
516,517,3,69.25566076574722,10448,1,0,3,0,14,6,6,1972,8,2009,0,0,158000.0,1.5
517,518,3,79.0,10208,1,0,3,4,15,7,5,1997,7,2009,8,4,265000.0,2.0
518,519,3,69.25566076574722,9531,1,0,3,1,5,6,5,1998,5,2007,8,4,211000.0,2.0
519,520,3,53.0,10918,1,3,3,4,6,7,9,2004,6,2009,8,4,234000.0,2.0
520,521,3,60.0,10800,1,3,3,4,17,4,7,2000,8,2008,8,4,106250.0,2.0
521,522,3,90.0,11988,1,0,3,0,12,6,6,1957,5,2007,8,4,150000.0,1.0
522,523,4,50.0,5000,1,3,3,0,3,6,7,1950,10,2006,8,4,159000.0,1.75
523,524,3,130.0,40094,1,0,0,4,7,10,5,2008,10,2007,6,5,184750.0,2.0
524,525,3,95.0,11787,1,0,3,4,15,7,5,1997,8,2007,8,4,315750.0,2.0
525,526,1,62.0,7500,1,3,3,4,21,7,5,2005,4,2006,8,4,176000.0,1.0
526,527,3,70.0,13300,1,3,3,4,12,5,7,2000,6,2007,8,4,132000.0,1.0
527,528,3,67.0,14948,1,0,3,4,16,9,5,2008,11,2008,6,5,446261.0,2.0
528,529,3,58.0,9098,1,0,3,4,7,4,7,2002,7,2007,8,4,86000.0,1.0
529,530,3,69.25566076574722,32668,1,0,3,1,6,6,3,1975,3,2007,8,2,200624.0,1.0
530,531,3,85.0,10200,1,3,3,4,23,6,5,1989,8,2008,8,0,175000.0,1.5
531,532,4,60.0,6155,1,0,3,3,3,6,8,1999,6,2008,8,4,128000.0,2.0
532,533,3,60.0,7200,1,3,3,4,12,5,7,2007,4,2010,8,4,107500.0,1.0
533,534,3,50.0,5000,1,3,2,4,3,1,3,1950,1,2007,8,4,39300.0,1.0
534,535,3,74.0,9056,1,0,3,4,8,8,5,2004,10,2006,8,4,178000.0,2.0
535,536,3,70.0,7000,1,3,3,4,7,5,7,1991,1,2008,8,4,107500.0,2.0
536,537,3,57.0,8924,1,0,3,1,5,7,5,1999,7,2008,8,4,188000.0,2.0
537,538,3,69.25566076574722,12735,1,0,3,2,12,4,5,1972,4,2008,0,4,111250.0,1.0
538,539,3,69.25566076574722,11553,1,0,3,4,19,5,5,1968,7,2006,8,4,158000.0,1.0
539,540,3,69.25566076574722,11423,1,3,3,4,5,8,5,2002,5,2010,8,4,272000.0,1.0
540,541,3,85.0,14601,1,3,3,4,23,9,5,2006,3,2009,8,4,315000.0,1.0
541,542,3,69.25566076574722,11000,1,3,3,2,15,8,5,2000,6,2007,8,4,248000.0,2.0
542,543,3,78.0,10140,1,3,3,4,14,7,5,1999,6,2009,8,4,213250.0,1.0
543,544,2,34.0,4058,1,3,3,4,12,7,5,1998,6,2007,8,4,133000.0,1.5
544,545,3,58.0,17104,1,0,3,4,8,7,5,2006,9,2006,6,5,179665.0,2.0
545,546,3,69.25566076574722,13837,1,0,3,0,14,7,5,1988,2,2006,8,4,229000.0,1.75
546,547,3,70.0,8737,1,0,0,4,3,6,7,1950,5,2007,8,4,210000.0,1.75
547,548,3,54.0,7244,1,3,3,4,11,5,7,1970,4,2007,8,4,129500.0,1.5
548,549,4,49.0,8235,1,0,1,4,17,5,7,1995,6,2008,8,4,125000.0,1.0
549,550,1,75.0,9375,1,3,3,4,21,7,5,2004,11,2009,8,4,263000.0,2.0
550,551,3,53.0,4043,1,3,3,4,13,6,6,1977,10,2008,0,0,140000.0,1.0
551,552,4,50.0,6000,1,3,3,4,17,5,6,1957,6,2008,8,4,112500.0,1.0
552,553,3,87.0,11146,1,0,3,4,16,8,5,2006,7,2009,8,4,255500.0,1.0
553,554,3,67.0,8777,1,3,3,4,7,4,5,2003,5,2009,8,4,108000.0,1.0
554,555,3,85.0,10625,1,3,3,4,16,7,5,2004,8,2008,8,4,284000.0,2.0
555,556,4,58.0,6380,1,3,3,4,3,5,6,1950,8,2006,8,4,113000.0,1.5
556,557,3,69.0,14850,1,0,3,4,12,5,5,1957,5,2006,8,4,141000.0,1.0
557,558,0,60.0,11040,1,3,2,4,9,4,6,1950,9,2006,0,4,108000.0,1.75
558,559,3,57.0,21872,1,1,1,2,8,7,5,1997,8,2008,8,4,175000.0,2.0
559,560,3,69.25566076574722,3196,1,3,3,4,0,7,5,2004,10,2006,8,4,234000.0,1.0
560,561,3,69.25566076574722,11341,1,0,3,4,19,5,6,1996,5,2010,8,4,121500.0,1.0
561,562,3,77.0,10010,1,3,3,4,11,5,5,1975,4,2006,8,4,170000.0,1.0
562,563,3,63.0,13907,1,3,3,4,7,5,6,1969,7,2008,8,4,108000.0,1.0
563,564,3,66.0,21780,1,3,3,4,7,6,7,1950,7,2008,8,4,185000.0,1.75
564,565,3,69.25566076574722,13346,1,0,3,1,15,7,5,2000,7,2006,8,4,268000.0,2.0
565,566,3,66.0,6858,1,3,0,0,18,6,4,1950,5,2010,8,4,128000.0,2.0
566,567,3,77.0,11198,1,0,3,4,22,9,5,2007,6,2008,8,4,325000.0,2.0
567,568,3,70.0,10171,1,0,3,4,16,7,5,2004,3,2010,8,4,214000.0,1.0
